Gun_00160,1,1,0,16,0 0 160 173 28 347 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_00170,1,1,0,17,0 0 170 284 262 357 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_00180,1,1,0,18,0 0 180 237 259 83 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_00190,1,1,0,19,0 0 190 21 169 58 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_0100,1,1,0,20,0 10 0 76 155 230 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_01010,1,1,0,21,0 10 10 42 288 226 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_01020,1,1,0,22,0 10 20 40 302 184 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_01030,1,1,0,23,0 10 30 328 86 45 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_01040,1,1,0,24,0 10 40 50 249 250 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_01050,1,1,0,25,0 10 50 230 246 141 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_01060,1,1,0,26,0 10 60 273 308 189 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_01070,1,1,0,27,0 10 70 23 324 154 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_01080,1,1,0,28,0 10 80 36 320 286 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_01090,1,1,0,29,0 10 90 176 251 28 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_010100,1,1,0,30,0 10 100 24 39 146 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_010110,1,1,0,31,0 10 110 163 137 298 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_010120,1,1,0,32,0 10 120 278 282 249 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_010130,1,1,0,33,0 10 130 341 153 155 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_010140,1,1,0,34,0 10 140 319 138 24 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_010150,1,1,0,35,0 10 150 210 297 146 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_010160,1,1,0,36,0 10 160 353 66 341 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_010170,1,1,0,37,0 10 170 305 284 352 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_010180,1,1,0,38,0 10 180 150 69 137 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_010190,1,1,0,39,0 10 190 93 57 312 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_0200,1,1,0,40,0 20 0 226 330 161 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_02010,1,1,0,41,0 20 10 276 35 287 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_02020,1,1,0,42,0 20 20 255 94 71 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_02030,1,1,0,43,0 20 30 172 350 70 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_02040,1,1,0,44,0 20 40 21 124 286 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_02050,1,1,0,45,0 20 50 190 147 311 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_02060,1,1,0,46,0 20 60 7 177 337 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_02070,1,1,0,47,0 20 70 47 33 303 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_02080,1,1,0,48,0 20 80 185 269 169 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_02090,1,1,0,49,0 20 90 38 101 228 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_020100,1,1,0,50,0 20 100 302 106 146 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_020110,1,1,0,51,0 20 110 70 213 8 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_020120,1,1,0,52,0 20 120 180 191 42 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_020130,1,1,0,53,0 20 130 215 130 239 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_020140,1,1,0,54,0 20 140 264 17 308 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_020150,1,1,0,55,0 20 150 3 235 81 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_020160,1,1,0,56,0 20 160 2 230 211 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_020170,1,1,0,57,0 20 170 236 14 220 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_020180,1,1,0,58,0 20 180 276 261 348 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_020190,1,1,0,59,0 20 190 159 228 4 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_0300,1,1,0,60,0 30 0 1 54 53 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_03010,1,1,0,61,0 30 10 199 138 218 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_03020,1,1,0,62,0 30 20 60 188 127 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_03030,1,1,0,63,0 30 30 107 128 133 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_03040,1,1,0,64,0 30 40 168 163 167 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_03050,1,1,0,65,0 30 50 261 270 137 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_03060,1,1,0,66,0 30 60 133 154 269 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_03070,1,1,0,67,0 30 70 56 215 171 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_03080,1,1,0,68,0 30 80 80 209 319 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_03090,1,1,0,69,0 30 90 236 118 63 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_030100,1,1,0,70,0 30 100 104 208 84 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_030110,1,1,0,71,0 30 110 209 229 302 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_030120,1,1,0,72,0 30 120 315 325 213 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_030130,1,1,0,73,0 30 130 303 283 147 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_030140,1,1,0,74,0 30 140 154 143 248 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_030150,1,1,0,75,0 30 150 0 138 138 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_030160,1,1,0,76,0 30 160 60 356 38 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_030170,1,1,0,77,0 30 170 161 149 278 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_030180,1,1,0,78,0 30 180 289 157 312 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_030190,1,1,0,79,0 30 190 222 178 52 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_0400,1,1,0,80,0 40 0 278 59 190 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_04010,1,1,0,81,0 40 10 137 38 71 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_04020,1,1,0,82,0 40 20 15 208 76 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_04030,1,1,0,83,0 40 30 351 2 114 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_04040,1,1,0,84,0 40 40 152 255 168 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_04050,1,1,0,85,0 40 50 326 82 206 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_04060,1,1,0,86,0 40 60 155 353 349 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_04070,1,1,0,87,0 40 70 342 84 336 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_04080,1,1,0,88,0 40 80 281 318 242 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_04090,1,1,0,89,0 40 90 291 301 299 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_040100,1,1,0,90,0 40 100 317 36 172 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_040110,1,1,0,91,0 40 110 269 35 272 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_040120,1,1,0,92,0 40 120 80 350 123 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_040130,1,1,0,93,0 40 130 229 221 288 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_040140,1,1,0,94,0 40 140 81 69 135 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_040150,1,1,0,95,0 40 150 223 322 145 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_040160,1,1,0,96,0 40 160 62 205 88 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_040170,1,1,0,97,0 40 170 106 177 357 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_040180,1,1,0,98,0 40 180 112 332 209 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_040190,1,1,0,99,0 40 190 354 161 269 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_0500,1,1,0,100,0 50 0 176 9 208 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_05010,1,1,0,101,0 50 10 252 185 115 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_05020,1,1,0,102,0 50 20 194 349 241 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_05030,1,1,0,103,0 50 30 152 265 60 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_05040,1,1,0,104,0 50 40 118 153 299 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_05050,1,1,0,105,0 50 50 183 79 76 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_05060,1,1,0,106,0 50 60 127 289 229 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_05070,1,1,0,107,0 50 70 157 66 349 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_05080,1,1,0,108,0 50 80 193 155 57 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_05090,1,1,0,109,0 50 90 256 206 265 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_050100,1,1,0,110,0 50 100 8 82 215 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_050110,1,1,0,111,0 50 110 174 114 181 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_050120,1,1,0,112,0 50 120 356 151 26 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_050130,1,1,0,113,0 50 130 23 353 235 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_050140,1,1,0,114,0 50 140 225 253 192 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_050150,1,1,0,115,0 50 150 8 32 65 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_050160,1,1,0,116,0 50 160 353 36 241 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_050170,1,1,0,117,0 50 170 118 246 262 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_050180,1,1,0,118,0 50 180 121 184 156 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_050190,1,1,0,119,0 50 190 62 289 1 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_0600,1,1,0,120,0 60 0 135 290 13 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_06010,1,1,0,121,0 60 10 26 164 59 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_06020,1,1,0,122,0 60 20 12 159 333 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_06030,1,1,0,123,0 60 30 224 234 350 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_06040,1,1,0,124,0 60 40 65 129 226 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_06050,1,1,0,125,0 60 50 33 154 302 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_06060,1,1,0,126,0 60 60 8 338 67 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_06070,1,1,0,127,0 60 70 185 318 191 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_06080,1,1,0,128,0 60 80 122 25 197 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_06090,1,1,0,129,0 60 90 94 314 264 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_060100,1,1,0,130,0 60 100 174 314 252 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_060110,1,1,0,131,0 60 110 359 313 350 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_060120,1,1,0,132,0 60 120 287 217 318 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_060130,1,1,0,133,0 60 130 257 133 230 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_060140,1,1,0,134,0 60 140 323 148 272 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_060150,1,1,0,135,0 60 150 305 222 200 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_060160,1,1,0,136,0 60 160 53 67 122 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_060170,1,1,0,137,0 60 170 139 287 105 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_060180,1,1,0,138,0 60 180 103 124 223 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_060190,1,1,0,139,0 60 190 92 101 141 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_0700,1,1,0,140,0 70 0 43 72 225 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_07010,1,1,0,141,0 70 10 233 45 71 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_07020,1,1,0,142,0 70 20 212 142 302 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_07030,1,1,0,143,0 70 30 326 104 340 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_07040,1,1,0,144,0 70 40 107 80 93 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_07050,1,1,0,145,0 70 50 14 230 10 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_07060,1,1,0,146,0 70 60 235 233 271 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_07070,1,1,0,147,0 70 70 200 176 347 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_07080,1,1,0,148,0 70 80 85 310 140 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_07090,1,1,0,149,0 70 90 14 175 24 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_070100,1,1,0,150,0 70 100 299 325 296 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_070110,1,1,0,151,0 70 110 94 338 22 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_070120,1,1,0,152,0 70 120 91 146 358 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_070130,1,1,0,153,0 70 130 273 91 284 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_070140,1,1,0,154,0 70 140 298 24 239 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_070150,1,1,0,155,0 70 150 112 280 87 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_070160,1,1,0,156,0 70 160 100 126 10 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_070170,1,1,0,157,0 70 170 77 130 155 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_070180,1,1,0,158,0 70 180 216 347 163 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_070190,1,1,0,159,0 70 190 78 324 69 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_0800,1,1,0,160,0 80 0 322 166 45 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_08010,1,1,0,161,0 80 10 247 57 74 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_08020,1,1,0,162,0 80 20 105 67 229 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_08030,1,1,0,163,0 80 30 248 223 80 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_08040,1,1,0,164,0 80 40 62 202 123 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_08050,1,1,0,165,0 80 50 116 137 301 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_08060,1,1,0,166,0 80 60 115 125 184 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_08070,1,1,0,167,0 80 70 340 82 196 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_08080,1,1,0,168,0 80 80 350 166 211 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_08090,1,1,0,169,0 80 90 171 291 347 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_080100,1,1,0,170,0 80 100 273 280 270 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_080110,1,1,0,171,0 80 110 164 308 163 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_080120,1,1,0,172,0 80 120 260 331 302 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_080130,1,1,0,173,0 80 130 149 300 73 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_080140,1,1,0,174,0 80 140 238 298 85 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_080150,1,1,0,175,0 80 150 47 317 120 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_080160,1,1,0,176,0 80 160 138 319 143 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_080170,1,1,0,177,0 80 170 160 277 164 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_080180,1,1,0,178,0 80 180 357 68 233 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_080190,1,1,0,179,0 80 190 127 1 170 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_0900,1,1,0,180,0 90 0 60 108 33 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_09010,1,1,0,181,0 90 10 24 325 60 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_09020,1,1,0,182,0 90 20 151 264 235 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_09030,1,1,0,183,0 90 30 316 312 190 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_09040,1,1,0,184,0 90 40 103 85 36 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_09050,1,1,0,185,0 90 50 176 186 357 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_09060,1,1,0,186,0 90 60 246 37 177 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_09070,1,1,0,187,0 90 70 231 109 201 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_09080,1,1,0,188,0 90 80 296 62 97 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_09090,1,1,0,189,0 90 90 32 117 336 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_090100,1,1,0,190,0 90 100 65 281 303 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_090110,1,1,0,191,0 90 110 9 109 245 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_090120,1,1,0,192,0 90 120 79 292 336 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_090130,1,1,0,193,0 90 130 335 173 42 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_090140,1,1,0,194,0 90 140 344 214 174 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_090150,1,1,0,195,0 90 150 52 217 329 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_090160,1,1,0,196,0 90 160 212 83 87 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_090170,1,1,0,197,0 90 170 323 191 115 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_090180,1,1,0,198,0 90 180 347 168 355 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_090190,1,1,0,199,0 90 190 338 63 182 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_01000,1,1,0,200,0 100 0 354 31 61 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_010010,1,1,0,201,0 100 10 15 219 185 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_010020,1,1,0,202,0 100 20 341 230 186 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_010030,1,1,0,203,0 100 30 254 85 103 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_010040,1,1,0,204,0 100 40 90 118 319 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_010050,1,1,0,205,0 100 50 21 313 134 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_010060,1,1,0,206,0 100 60 197 254 156 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_010070,1,1,0,207,0 100 70 193 96 145 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_010080,1,1,0,208,0 100 80 122 108 41 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_010090,1,1,0,209,0 100 90 300 13 81 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_0100100,1,1,0,210,0 100 100 55 15 182 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_0100110,1,1,0,211,0 100 110 302 251 277 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_0100120,1,1,0,212,0 100 120 264 278 312 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_0100130,1,1,0,213,0 100 130 83 216 73 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
Gun_0100140,1,1,0,214,0 100 140 320 313 155 0.1 0.1 0.1,,AR.fbx,AR.fbx_0 AR.fbx_1
